0	6.322511	-7.053705
4	22.309664	-21.298707
5	-2.940692	-2.894166
3	-8.106310	-11.553143
6	10.573315	-11.136160
6	8.395881	-4.860839
1	9.736527	5.757686
0	7.080359	-11.060317
1	12.090712	7.423454
5	0.608338	-11.467464
4	20.824269	-17.505842
2	12.652337	11.841234
3	-9.919759	-11.952587
2	14.791569	5.075958
3	-12.249310	-11.072175
5	-7.516513	-4.084601
6	7.128092	-8.834575
6	8.232900	-7.817253
1	1.476437	5.330400
4	25.251681	-21.867697
3	-6.218316	-12.050481
3	-9.172786	-13.519678
4	22.923093	-19.734638
1	9.704207	1.935451
6	8.462959	-3.962353
6	22.585177	-2.244838
4	20.612392	-22.051148
3	-6.126461	-10.222824
6	10.524837	-5.934041
5	-4.052950	-5.570401
4	25.883568	-21.054983
0	8.239868	-13.950110
1	11.767318	7.890686
3	-3.933839	-13.455566
4	17.674329	-20.662958
2	11.838333	10.369319
0	16.603922	-10.816771
5	5.656468	-5.666283
6	7.820543	-2.544862
4	21.176441	-24.024168
2	9.818008	16.247888
0	15.698729	-3.063545
1	8.750718	16.973340
1	7.910670	2.836074
0	12.149654	-10.515844
4	20.434333	-21.806434
3	0.060326	-7.245496
0	8.136072	-13.123096
3	-5.986672	-13.428283
6	4.623863	-10.538779
4	21.629417	-12.343616
3	1.679482	-12.090596
6	8.919598	-5.848745
3	-10.603359	-11.576554
6	11.329537	-7.543551
4	21.132377	-19.260181
0	10.256015	-10.049760
3	-2.711890	-15.345533
4	24.842816	-20.053764
2	8.350644	10.815480
0	16.214639	-6.549443
0	16.028686	-6.965174
3	-6.347417	-7.271804
2	12.710838	4.210435
5	-4.844564	-9.142758
4	24.951564	-21.395419
2	6.844978	3.050475
2	12.974708	4.275311
0	10.869369	-8.983139
0	8.252311	0.485914
0	7.599123	-5.251887
2	9.941755	11.679586
3	-7.438719	-8.007129
0	10.302097	-10.628379
2	11.139100	15.122957
4	25.300491	-22.145542
1	2.479201	11.270989
2	10.802801	1.764244
5	-6.658126	-3.046921
6	8.832922	-14.871260
0	14.171233	-6.131472
2	21.751139	12.257077
4	29.518016	-17.582974
3	-6.310556	-5.712566
0	18.250147	-7.320383
2	3.796693	15.809009
0	9.041064	-10.119894
4	22.127810	-19.107839
6	6.958303	-8.188526
5	0.936340	-9.742678
3	-3.324752	-10.598129
3	-3.993174	-6.817572
5	-0.243558	-1.439963
1	10.858495	8.348601
3	-1.645634	0.251198
1	3.214206	11.610730
3	-1.646713	-11.458645
3	-6.276333	-6.683707
5	-5.821900	-8.258063
2	13.983879	7.315025
2	3.054779	11.588342
6	12.754780	-13.495805
1	8.466011	11.500040
4	21.107244	-19.403593
3	-14.178596	0.056168
6	6.949290	-9.048982
6	5.371370	-7.469096
3	-6.903561	-5.946249
5	0.793627	-6.046270
1	11.847170	8.811308
4	18.871889	-19.692838
1	2.393898	13.268733
4	22.904995	-14.967064
6	11.428455	-7.019353
4	21.456227	-23.160754
2	15.945235	8.867948
4	19.626231	-22.161937
6	14.978146	-5.755955
6	6.711060	0.699695
6	10.684112	-2.825538
2	20.455030	8.551073
3	-13.959547	-7.371554
1	7.897312	8.067647
3	-7.177323	-8.522658
4	21.986315	-21.288878
5	-9.796913	-10.769200
6	9.557534	-5.240901
2	15.432227	10.917483
2	16.347293	14.630329
2	11.580751	11.858586
5	-3.694826	-9.283787
6	7.732702	-4.988938
1	2.778815	18.900224
3	-1.348639	-13.409739
0	6.635578	-24.657550
1	1.712172	9.168331
1	6.980130	12.937397
5	-2.942148	-11.047101
1	5.200951	3.787072
2	11.686554	12.604134
6	9.256312	-5.484900
0	7.317181	-12.852247
5	-1.756729	-8.440180
0	24.150433	-6.824822
5	-1.949100	-2.175467
1	1.677281	4.736157
3	-3.595386	-7.281394
2	20.648226	11.940382
1	11.790323	9.978994
1	8.356826	4.596944
2	18.612159	13.608896
4	20.516162	-16.977529
1	2.406577	5.632554
1	7.574182	2.947732
4	30.614855	-18.866854
0	15.184296	-5.159047
4	17.214080	-18.766604
6	4.133384	-6.942293
4	27.062967	-27.453817
4	23.239285	-17.504135
2	15.515971	17.267666
6	3.170041	-2.754302
6	5.761206	-4.072215
0	12.309972	-2.338930
6	12.296540	-6.486460
6	11.896907	-16.141214
2	18.656591	14.917568
0	14.326973	-8.163378
1	8.354810	5.726528
1	14.918816	3.974186
3	-8.007546	-5.869436
6	10.938605	-13.153970
1	-5.652488	13.886240
0	17.478560	-9.646191
3	-10.112303	0.454079
2	10.871427	11.399078
5	-3.693742	-6.168637
5	-7.488090	-4.984605
6	7.294818	-6.553582
1	21.472758	17.898995
6	9.445115	-8.693547
5	-3.360768	-2.417865
4	30.897348	-13.739420
5	-3.545016	-9.444997
5	-6.548009	-9.612058
3	-4.046276	-11.764584
1	2.739987	9.013625
3	-9.297121	-14.121344
1	3.538035	5.749523
6	9.129237	-6.199700
6	15.478505	-12.482173
2	16.764208	17.291988
3	-12.255288	-11.588116
0	12.118655	-3.789079
4	23.763548	-21.113439
3	-2.965746	-1.273865
3	-6.205677	-6.381444
2	14.736973	14.864098
5	1.218425	-7.205262
6	13.406181	-8.946630
3	-3.920756	-13.990329
5	-8.163926	-8.282731
1	-0.961136	8.512081
0	10.552559	-5.062029
0	8.794019	-1.468348
1	1.166284	12.692601
3	-7.953999	-11.982357
1	3.870812	6.838229
4	21.653669	-16.684195
3	-0.128066	-10.696029
3	-5.141303	-8.316767
6	12.777257	-6.823661
2	9.810914	9.478735
4	31.545794	-23.699096
0	11.085628	-14.817917
4	22.862326	-19.599375
6	6.458958	-7.718544
2	10.288608	9.120220
5	-3.428700	-2.806982
4	28.252555	-17.957487
2	15.821692	11.125017
2	10.521942	14.137423
3	-2.721307	-12.932635
4	21.447315	-18.896671
4	26.299934	-25.961576
3	-0.168375	-11.242379
6	15.982040	-9.030099
1	6.348474	9.438735
1	7.927244	13.207952
6	15.889265	-7.458148
1	9.089143	7.719444
5	-4.780295	-4.810281
0	16.310469	-2.575299
6	8.102897	-10.272963
6	5.825437	-5.291447
3	-8.431897	-12.057043
1	9.632132	12.538056
2	14.044657	13.854671
3	-6.199048	-8.698538
4	23.556214	-13.772378
4	24.504765	-23.068585
5	-3.841880	-8.337014
4	21.595822	-15.927454
