6	13.783156	-4.800400
6	13.742687	-11.116876
0	-14.659709	0.520824
1	-2.765353	5.419256
6	16.021120	-1.970885
1	-1.400557	14.032475
2	16.748766	-6.166153
6	14.479122	-14.611418
4	-19.963847	13.322551
2	11.727234	-5.531351
0	-11.377923	3.650079
5	3.044312	11.656313
4	-14.096059	1.401413
6	17.047154	-6.403644
2	5.827631	-8.578397
3	8.486848	1.586664
2	12.297881	-11.161424
4	-14.747514	10.887499
2	16.630505	-14.977505
6	10.415589	-11.867695
5	3.080588	14.336270
1	-1.361722	11.961660
1	-3.515723	7.533264
4	-15.506653	4.393726
5	-4.102849	14.157329
4	-12.431712	8.130829
6	18.391746	-13.777970
2	10.280827	-5.750086
0	-16.599713	-0.968455
5	-0.845823	14.624757
2	16.253264	-3.945399
4	-15.905990	4.720503
0	-19.192620	0.784843
5	1.671644	12.064777
3	14.965432	2.345652
6	22.994377	-15.980701
6	12.536879	-4.206710
2	9.519510	-9.978339
5	-3.392595	9.296477
3	12.476428	5.881003
3	11.047847	-2.193341
4	-17.096077	11.421102
1	-5.769881	17.135677
0	-6.779406	-0.196046
3	18.494214	-1.850986
4	-21.766071	9.929653
4	-12.970422	11.635504
2	21.478909	-7.284909
1	-9.047993	8.363156
3	9.331276	-2.823194
1	-3.192533	7.626084
1	-1.172932	14.118267
3	10.719923	7.031218
2	10.153151	-10.964717
1	0.511998	1.604290
5	-1.566415	14.581291
4	-9.817122	10.718117
1	-7.875833	14.244590
4	-14.484181	6.543224
2	19.279020	-13.792350
5	4.029410	11.096299
1	-4.174141	6.900965
1	-6.595612	9.239587
3	10.858564	1.237922
0	-14.518978	1.632709
0	-19.168828	0.286651
5	-0.854479	15.648908
4	-11.427704	0.141170
1	-4.600590	11.412889
2	10.056619	-10.583651
6	13.258104	-8.760533
3	22.134260	8.665163
5	-1.015575	14.676844
4	-20.035099	12.069239
2	14.057649	-12.359481
5	-4.105144	9.743012
3	12.463545	4.611121
2	16.591622	-7.705343
5	-1.383059	13.691753
6	18.426554	-11.442829
5	-0.888912	10.719869
4	-16.748774	3.773266
4	-17.293771	8.477550
3	16.040740	2.686995
2	11.316801	-2.352697
2	17.370652	-5.352099
4	-15.084862	10.698193
6	16.755136	-9.257699
2	14.389337	-9.002877
1	-7.226739	10.581720
0	-13.045712	8.400840
1	-1.818641	15.738568
1	0.252322	8.811630
4	-15.985845	10.262099
1	-6.068238	13.384804
5	-4.098170	12.254060
3	17.725395	1.510442
3	10.115016	4.103116
3	8.142124	3.772276
2	15.816838	-5.066047
3	15.894141	4.822897
3	10.317452	-4.952937
4	-14.955975	8.471110
6	13.016711	-9.596947
3	16.103873	4.762943
1	-15.221337	7.570509
0	-16.196343	2.778264
0	-12.944911	0.582020
0	-10.136426	8.167824
3	12.793820	1.911750
0	-16.038343	-1.589892
2	15.066106	-5.737468
3	17.011493	-1.208672
3	15.095273	-1.922067
1	-2.472007	6.594449
